DATA_ATUAL HORA_ATUAL PID  MEMTOTAL %CPU %MEM TIME MSECOND
2023-03-29 02:34:41 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:43 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:44 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:45 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:46 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:47 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:48 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:49 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:50 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:51 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:52 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:53 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:54 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:55 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:56 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:57 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:58 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:34:59 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:35:00 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:35:01 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:35:03 97214 3892952  0.2  0.1 00:00:00 720000
